sample_id,model,method,MoRF,LeRF,diff,is_flipped
263,resnet50,LRP,0.011418398366367908,0.16467983368784186,0.15326143532147396,False
263,resnet50,Random,0.002968131267698482,0.007622493419330568,0.004654362151632086,False
263,vit_base,Chefer-LRP,0.06938074176432565,0.4319103688001633,0.3625296270358377,False
263,vit_base,GradCAM,0.11043735084531361,0.44090868830680846,0.3304713374614948,False
263,vit_base,IntegratedGradients,0.17227847035974267,0.43350823521614074,0.26122976485639804,False
263,vit_base,Random,0.2405846580862999,0.2521157395094633,0.01153108142316342,False
264,mobilevit_s,GradCAM,0.072553416583105,0.13148064278066157,0.05892722619755657,False
264,mobilevit_s,IntegratedGradients,0.010577111777092795,0.20137442462146282,0.19079731284437002,False
264,mobilevit_s,Random,0.06171372421085835,0.11271316707134248,0.05099944286048413,False
264,resnet50,GradCAM,0.034793626889586454,0.3933628305792808,0.35856920368969436,False
264,resnet50,IntegratedGradients,0.10721139083616435,0.26314236856997014,0.1559309777338058,False
264,resnet50,LRP,0.023370585252996536,0.24253276735544202,0.21916218210244548,False
264,resnet50,Random,0.16330557603505438,0.09441995548404522,-0.06888562055100916,True
264,vit_base,Chefer-LRP,0.0166737993597053,0.15169393345713617,0.13502013409743086,False
264,vit_base,GradCAM,0.017095575010171157,0.1187517372891307,0.10165616227895954,False
264,vit_base,IntegratedGradients,0.024503478477708996,0.13545916751027107,0.11095568903256207,False
264,vit_base,Random,0.06932589430361988,0.09369337111711501,0.02436747681349513,False
265,mobilevit_s,GradCAM,0.3061886358700576,0.42157806158065797,0.11538942571060035,False
265,mobilevit_s,IntegratedGradients,0.18113473228295335,0.449894218146801,0.2687594858638476,False
265,mobilevit_s,Random,0.3757244841544889,0.32796328818949405,-0.04776119596499484,True
265,resnet50,GradCAM,0.3199344401014969,0.4999632909893989,0.180028850887902,False
265,resnet50,IntegratedGradients,0.43084184477338566,0.49989122152328486,0.0690493767498992,False
265,resnet50,LRP,0.1756135151430499,0.49993714839220044,0.32432363324915053,False
265,resnet50,Random,0.4405356217175722,0.4651134110987187,0.024577789381146464,False
265,vit_base,Chefer-LRP,0.2531837288755924,0.3848681926727295,0.1316844637971371,False
265,vit_base,GradCAM,0.17551489288453015,0.38362034559249875,0.2081054527079686,False
265,vit_base,IntegratedGradients,0.33891259878873825,0.36824300736188886,0.029330408573150613,False
265,vit_base,Random,0.41547376364469524,0.4165622726082802,0.0010885089635849776,False
266,mobilevit_s,GradCAM,0.004725361876262469,0.04432957423850894,0.03960421236224647,False
266,mobilevit_s,IntegratedGradients,0.002313682310341392,0.01967663755640387,0.01736295524606248,False
266,mobilevit_s,Random,0.02592497297227965,0.025636748899705707,-0.0002882240725739435,True
266,resnet50,GradCAM,0.01997237194773334,0.18591380082070827,0.16594142887297492,False
266,resnet50,IntegratedGradients,0.008420957091948367,0.18563750423491002,0.17721654714296164,False
266,resnet50,LRP,0.006554519873316167,0.2831929448992014,0.2766384250258852,False
266,resnet50,Random,0.13637941682172822,0.1307671036607644,-0.0056123131609638055,True
266,vit_base,Chefer-LRP,0.05307854851707817,0.1954694401472807,0.14239089163020255,False
266,vit_base,GradCAM,0.059941328631248326,0.19838558956980706,0.13844426093855874,False
266,vit_base,IntegratedGradients,0.05712052964372562,0.18837072513997555,0.13125019549624994,False
266,vit_base,Random,0.18084145113825797,0.19039295241236687,0.009551501274108892,False
267,mobilevit_s,GradCAM,0.08757644994475414,0.24110208302736283,0.1535256330826087,False
267,mobilevit_s,IntegratedGradients,0.03363027211817098,0.2410033978521824,0.2073731257340114,False
267,mobilevit_s,Random,0.12188270594924688,0.10920279231359019,-0.012679913635656695,True
267,resnet50,GradCAM,0.035124381491914394,0.11665422581136227,0.08152984431944788,False
267,resnet50,IntegratedGradients,0.040247902274131775,0.16051256693899632,0.12026466466486455,False
267,resnet50,LRP,0.020398616333477552,0.12157005108892917,0.10117143475545162,False
267,resnet50,Random,0.08374878056347371,0.08227574396878481,-0.0014730365946888924,True
267,vit_base,Chefer-LRP,0.1107399553846335,0.19914403930306435,0.08840408391843084,False
267,vit_base,GradCAM,0.11356598866113927,0.2161254480481148,0.10255945938697551,False
267,vit_base,IntegratedGradients,0.18945310041308405,0.2105885989964008,0.02113549858331676,False
267,vit_base,Random,0.19194398447871208,0.19741543121635913,0.0054714467376470455,False
268,mobilevit_s,GradCAM,0.05372789187822491,0.1736259341239929,0.119898042245768,False
268,mobilevit_s,IntegratedGradients,0.0370305326221569,0.14405096024274827,0.10702042762059137,False
268,mobilevit_s,Random,0.04531867979094387,0.032995113424840385,-0.012323566366103482,True
268,resnet50,GradCAM,0.030829665379133078,0.14096241407096385,0.11013274869183078,False
268,resnet50,IntegratedGradients,0.057990340757532975,0.1285513237118721,0.07056098295433913,False
268,resnet50,LRP,0.051089386132662194,0.12392063848674298,0.07283125235408078,False
268,resnet50,Random,0.06492115622386337,0.14840665906667708,0.08348550284281371,False
268,vit_base,Chefer-LRP,0.0978888393379748,0.12666946798563006,0.02878062864765525,False
268,vit_base,GradCAM,0.04798010814847658,0.16295610815286637,0.11497600000438979,False
268,vit_base,IntegratedGradients,0.1292749963467941,0.1572934567928314,0.028018460446037313,False
268,vit_base,Random,0.1015745284035802,0.18324522450566288,0.08167069610208269,False
269,mobilevit_s,GradCAM,0.02973758852895117,0.25870865434408186,0.2289710658151307,False
269,mobilevit_s,IntegratedGradients,0.014763453244813719,0.21927105262875554,0.20450759938394183,False
269,mobilevit_s,Random,0.1792217834619805,0.27870441935956475,0.09948263589758424,False
269,resnet50,GradCAM,0.006637802976547391,0.010989450063789262,0.004351647087241871,False
269,resnet50,IntegratedGradients,0.01584749136236496,0.012874864262994376,-0.002972627099370583,True
269,resnet50,LRP,0.0035231101064709947,0.0033574288652744146,-0.00016568124119658006,True
269,resnet50,Random,0.19062716615735553,0.04566962938406505,-0.14495753677329049,True
269,vit_base,Chefer-LRP,0.05894885214511305,0.28293862789869306,0.22398977575358,False
269,vit_base,GradCAM,0.06156953032477759,0.28807233422994616,0.22650280390516858,False
269,vit_base,IntegratedGradients,0.15944413938559593,0.2678657718002796,0.10842163241468367,False
269,vit_base,Random,0.1745127334259451,0.2211641971021891,0.04665146367624401,False
270,mobilevit_s,GradCAM,0.26342190643772484,0.4152533426880836,0.15183143625035878,False
270,mobilevit_s,IntegratedGradients,0.23518960559740665,0.43026466667652136,0.1950750610791147,False
270,mobilevit_s,Random,0.2627040304854745,0.1911863347500912,-0.07151769573538333,True
270,resnet50,GradCAM,0.2812729019322433,0.49960765242576605,0.21833475049352274,False
270,resnet50,IntegratedGradients,0.3763927951455116,0.4993265956640244,0.12293380051851277,False
270,resnet50,LRP,0.21378307089908052,0.4995957180857658,0.2858126471866853,False
270,resnet50,Random,0.3014795046998188,0.38532523456960915,0.08384572986979033,False
270,vit_base,Chefer-LRP,0.40951677560806277,0.4074341520667076,-0.0020826235413551886,True
270,vit_base,GradCAM,0.3833763986825943,0.41022415757179254,0.026847758889198214,False
270,vit_base,IntegratedGradients,0.4368213579058647,0.41260796934366223,-0.024213388562202454,True
270,vit_base,Random,0.37841847613453866,0.4108873397111893,0.03246886357665063,False
271,mobilevit_s,GradCAM,0.05803785286843777,0.4163923472166062,0.3583544943481684,False
271,mobilevit_s,IntegratedGradients,0.19879702040925626,0.38864390850067143,0.18984688809141517,False
271,mobilevit_s,Random,0.22196849985048175,0.2979085161583499,0.07594001630786815,False
271,resnet50,GradCAM,0.17436740302946419,0.38522193729877474,0.21085453426931056,False
271,resnet50,IntegratedGradients,0.240894195396686,0.3753074243664742,0.1344132289697882,False
271,resnet50,LRP,0.18754746477061418,0.40946677774190904,0.22191931297129486,False
271,resnet50,Random,0.42329763770103457,0.3638378171250224,-0.05945982057601218,True
271,vit_base,Chefer-LRP,0.18497759017627688,0.32677621543407437,0.1417986252577975,False
271,vit_base,GradCAM,0.1842114735831274,0.3479140758514404,0.163702602268313,False
271,vit_base,IntegratedGradients,0.3415909694507718,0.28541551530361176,-0.05617545414716002,True
271,vit_base,Random,0.3428058475255966,0.3203344739973545,-0.022471373528242133,True
272,mobilevit_s,GradCAM,0.2645239132631105,0.437323234975338,0.1727993217122275,False
272,mobilevit_s,IntegratedGradients,0.12300594941843883,0.46588217467069626,0.3428762252522574,False
272,mobilevit_s,Random,0.2855780231067911,0.35222433218732485,0.06664630908053376,False
272,resnet50,GradCAM,0.23304586971644314,0.4999870985746384,0.26694122885819527,False
272,resnet50,IntegratedGradients,0.17858316527563148,0.4999764919281007,0.3213933266524692,False
272,resnet50,LRP,0.1501542039652122,0.4999824583530426,0.3498282543878304,False
272,resnet50,Random,0.47879683375358584,0.4210801050066948,-0.057716728746891044,True
272,vit_base,Chefer-LRP,0.25403798340703365,0.42862192243337627,0.17458393902634262,False
272,vit_base,GradCAM,0.24944732561853017,0.42800681293010706,0.1785594873115769,False
272,vit_base,IntegratedGradients,0.30858003897592423,0.43087885677814486,0.12229881780222063,False
272,vit_base,Random,0.44470674097537993,0.45294765681028365,0.008240915834903717,False
273,mobilevit_s,GradCAM,0.2822231139987707,0.4319575354456901,0.1497344214469194,False
273,mobilevit_s,IntegratedGradients,0.13757975642010936,0.4632363989949226,0.3256566425748132,False
273,mobilevit_s,Random,0.46580128818750377,0.4763685524463653,0.010567264258861508,False
273,resnet50,GradCAM,0.4123479299247265,0.4999960660934448,0.0876481361687183,False
273,resnet50,IntegratedGradients,0.20322814427199773,0.4999457120895386,0.2967175678175409,False
273,resnet50,LRP,0.35479133863700557,0.4999497681856156,0.14515842954861002,False
273,resnet50,Random,0.4800775028765202,0.499336251616478,0.01925874873995781,False
273,vit_base,Chefer-LRP,0.2877517074346543,0.41417665928602226,0.12642495185136798,False
273,vit_base,GradCAM,0.2569855563342571,0.41012351959943777,0.15313796326518064,False
273,vit_base,IntegratedGradients,0.38238310217857363,0.44144370853900916,0.05906060636043553,False
273,vit_base,Random,0.3963610768318176,0.41800296753644944,0.02164189070463185,False
274,mobilevit_s,GradCAM,0.16261110798222947,0.47963975220918653,0.3170286442269571,False
274,mobilevit_s,IntegratedGradients,0.3985943220555782,0.37958666011691095,-0.019007661938667264,True
274,mobilevit_s,Random,0.4527755960822106,0.34797252044081695,-0.10480307564139363,True
274,resnet50,GradCAM,0.1600500521250069,0.48747559487819675,0.32742554275318986,False
274,resnet50,IntegratedGradients,0.4207109227776527,0.44514349773526196,0.024432574957609254,False
274,resnet50,LRP,0.08902369803399779,0.494711634516716,0.4056879364827182,False
274,resnet50,Random,0.3532783996910439,0.4245501145720482,0.07127171488100431,False
274,vit_base,Chefer-LRP,0.18712045602733274,0.3501373708248139,0.16301691479748115,False
274,vit_base,GradCAM,0.17042389369453304,0.37871406823396686,0.20829017453943383,False
274,vit_base,IntegratedGradients,0.34375635385513315,0.3312130756676197,-0.01254327818751344,True
274,vit_base,Random,0.3773479387164116,0.4190390899777412,0.041691151261329606,False
275,mobilevit_s,GradCAM,0.32797109168022875,0.47821055054664613,0.15023945886641737,False
275,mobilevit_s,IntegratedGradients,0.29658925087424,0.4605024054646492,0.16391315459040923,False
275,mobilevit_s,Random,0.39575288370251654,0.23023709935951048,-0.16551578434300607,True
275,resnet50,GradCAM,0.4922200947999954,0.4999208778142929,0.0077007830142974965,False
275,resnet50,IntegratedGradients,0.43739085105480624,0.49997802972793576,0.06258717867312952,False
275,resnet50,LRP,0.3296346820716281,0.4999627768993378,0.17032809482770972,False
275,resnet50,Random,0.3989096396835521,0.33331478590262126,-0.06559485378093083,True
275,vit_base,Chefer-LRP,0.40931209921836853,0.4053724855184556,-0.003939613699912914,True
275,vit_base,GradCAM,0.3391767226159573,0.3966317787766456,0.0574550561606883,False
275,vit_base,IntegratedGradients,0.41151810139417644,0.42550742328166963,0.013989321887493189,False
275,vit_base,Random,0.41163978129625317,0.40781981050968175,-0.003819970786571425,True
276,mobilevit_s,GradCAM,0.42675779163837435,0.4359636276960373,0.009205836057662953,False
276,mobilevit_s,IntegratedGradients,0.4507175646722317,0.4442197665572166,-0.006497798115015052,True
276,mobilevit_s,Random,0.33780118821887295,0.42588034719228746,0.0880791589734145,False
276,resnet50,GradCAM,0.4907392457127571,0.49999989867210387,0.009260652959346749,False
276,resnet50,IntegratedGradients,0.49942538142204285,0.49985135048627855,0.00042596906423569836,False
276,resnet50,LRP,0.27984408009797335,0.49999964237213135,0.220155562274158,False
276,resnet50,Random,0.3922297371784226,0.32356530863326044,-0.06866442854516214,True
276,vit_base,Chefer-LRP,0.43957288116216653,0.4265766188502311,-0.012996262311935403,True
276,vit_base,GradCAM,0.4516198292374611,0.4266366377472878,-0.024983191490173307,True
276,vit_base,IntegratedGradients,0.4382910385727882,0.43013327717781064,-0.008157761394977592,True
276,vit_base,Random,0.40799664258956914,0.4185392528772355,0.010542610287666343,False
277,mobilevit_s,GradCAM,0.09673321158625187,0.4841178983449936,0.3873846867587417,False
277,mobilevit_s,IntegratedGradients,0.03544227572401723,0.4483606457710267,0.4129183700470095,False
277,mobilevit_s,Random,0.14650420628640862,0.1602028597000754,0.013698653413666773,False
277,resnet50,GradCAM,0.3349166974425316,0.4999836683273316,0.1650669708848,False
277,resnet50,IntegratedGradients,0.2219965939235408,0.49995314180850986,0.27795654788496904,False
277,resnet50,LRP,0.21197732314467435,0.49997727274894715,0.2879999496042728,False
277,resnet50,Random,0.23614895959608476,0.2790425471926341,0.04289358759654935,False
277,vit_base,Chefer-LRP,0.23051598073216162,0.4239642098546028,0.1934482291224412,False
277,vit_base,GradCAM,0.1913555524428375,0.444929563999176,0.2535740115563385,False
277,vit_base,IntegratedGradients,0.2897772944532335,0.4033310651779175,0.11355377072468398,False
277,vit_base,Random,0.3219746649265289,0.2625613504089415,-0.05941331451758736,True
278,mobilevit_s,GradCAM,0.05785890503320844,0.44712419509887696,0.3892652900656685,False
278,mobilevit_s,IntegratedGradients,0.08535589141392849,0.34578010290861133,0.26042421149468287,False
278,mobilevit_s,Random,0.20851715260068887,0.20239283852279186,-0.006124314077897014,True
278,resnet50,GradCAM,0.25071147553971973,0.49990434944629664,0.2491928739065769,False
278,resnet50,IntegratedGradients,0.14415607231057948,0.4988125845789909,0.35465651226841144,False
278,resnet50,LRP,0.1218670961316093,0.49972963184118274,0.37786253570957345,False
278,resnet50,Random,0.3318908370740246,0.32965600724564864,-0.0022348298283759727,True
278,vit_base,Chefer-LRP,0.3249772056937218,0.43833118081092837,0.11335397511720657,False
278,vit_base,GradCAM,0.2695163344964385,0.39915079027414324,0.12963445577770472,False
278,vit_base,IntegratedGradients,0.25607027206569916,0.43733095824718476,0.1812606861814856,False
278,vit_base,Random,0.43893221765756607,0.34563973248004914,-0.09329248517751693,True
279,mobilevit_s,GradCAM,0.04779707918060013,0.11066420190036297,0.06286712271976283,False
279,mobilevit_s,IntegratedGradients,0.03140055422227306,0.1888796381652355,0.15747908394296245,False
279,mobilevit_s,Random,0.024375390360364697,0.02114888047653949,-0.0032265098838252064,True
279,resnet50,GradCAM,0.040405491658020765,0.26635972075164316,0.2259542290936224,False
279,resnet50,IntegratedGradients,0.08317115143872797,0.06068472675979137,-0.0224864246789366,True
279,resnet50,LRP,0.03256695973104798,0.2934438940137625,0.2608769342827145,False
279,resnet50,Random,0.05756608706433326,0.030116691510193055,-0.027449395554140207,True
279,vit_base,Chefer-LRP,0.09675775421783328,0.15022801719605927,0.05347026297822599,False
279,vit_base,GradCAM,0.051788899126404435,0.19982181191444398,0.14803291278803954,False
279,vit_base,IntegratedGradients,0.21309677809476854,0.11441583414562048,-0.09868094394914806,True
279,vit_base,Random,0.2023143218830228,0.17970687989145517,-0.02260744199156764,True
280,mobilevit_s,GradCAM,0.2861576765404607,0.4457263767719269,0.1595687002314662,False
280,mobilevit_s,IntegratedGradients,0.34465598799288283,0.3361214235424996,-0.008534564450383253,True
280,mobilevit_s,Random,0.27180670063826257,0.23991548424819487,-0.0318912163900677,True
280,resnet50,GradCAM,0.3847167130559683,0.49923744350671767,0.1145207304507494,False
280,resnet50,IntegratedGradients,0.2869737485423684,0.4955678761005401,0.2085941275581717,False
280,resnet50,LRP,0.16555944317951798,0.4992696627974511,0.3337102196179331,False
280,resnet50,Random,0.261856081453152,0.23407403166638688,-0.0277820497867651,True
280,vit_base,Chefer-LRP,0.2803889407310635,0.3843063652515411,0.10391742452047759,False
280,vit_base,GradCAM,0.13497133365599437,0.38798758089542384,0.2530162472394295,False
280,vit_base,IntegratedGradients,0.3076559506356716,0.3722331792116165,0.06457722857594494,False
280,vit_base,Random,0.32599301524460317,0.3038966663181782,-0.02209634892642498,True
281,mobilevit_s,GradCAM,0.05879172024433501,0.26445474773645405,0.20566302749211904,False
281,mobilevit_s,IntegratedGradients,0.03988985905471054,0.2614185724407434,0.22152871338603286,False
281,mobilevit_s,Random,0.13184828797820955,0.1738016001560027,0.04195331217779316,False
281,resnet50,GradCAM,0.026199052498850503,0.48789804577827456,0.46169899327942404,False
281,resnet50,IntegratedGradients,0.044430569129690414,0.4835341915488243,0.4391036224191339,False
281,resnet50,LRP,0.024296075469464995,0.487321999669075,0.46302592419961003,False
281,resnet50,Random,0.18853891493272387,0.17032130911538845,-0.01821760581733542,True
281,vit_base,Chefer-LRP,0.025082600835594347,0.30758748352527615,0.2825048826896818,False
281,vit_base,GradCAM,0.02516168404217751,0.2529985263943672,0.2278368423521897,False
281,vit_base,IntegratedGradients,0.12215843127341942,0.27462688833475113,0.15246845706133172,False
281,vit_base,Random,0.10112634389661253,0.13644256100524216,0.03531621710862963,False
282,mobilevit_s,GradCAM,0.29827511832118037,0.43132850229740144,0.13305338397622107,False
282,mobilevit_s,IntegratedGradients,0.29175522863515657,0.322404183447361,0.03064895481220442,False
282,mobilevit_s,Random,0.17967792454228404,0.1855612718294651,0.005883347287181068,False
282,resnet50,GradCAM,0.20219349053222688,0.4999749332666397,0.29778144273441287,False
282,resnet50,IntegratedGradients,0.13442207323387265,0.49998118877410885,0.36555911554023623,False
282,resnet50,LRP,0.1520653792656958,0.4999882161617279,0.3479228368960321,False
282,resnet50,Random,0.3680733049986884,0.1801225126895588,-0.1879507923091296,True
282,vit_base,Chefer-LRP,0.2804269639949781,0.4442399263381958,0.16381296234321774,False
282,vit_base,GradCAM,0.24982338622212413,0.43923641443252565,0.1894130282104015,False
282,vit_base,IntegratedGradients,0.3125367097556591,0.44758277535438534,0.13504606559872623,False
282,vit_base,Random,0.33972548544406894,0.43191753625869755,0.09219205081462861,False
283,mobilevit_s,GradCAM,0.16411656216914708,0.35383574627339837,0.1897191841042513,False
283,mobilevit_s,IntegratedGradients,0.07068595015880419,0.2296642105327919,0.1589782603739877,False
283,mobilevit_s,Random,0.02352575975746731,0.03454092152242083,0.01101516176495352,False
283,resnet50,GradCAM,0.06687955589877674,0.4495964273810386,0.38271687148226186,False
283,resnet50,IntegratedGradients,0.13351135074626655,0.22217636802233756,0.08866501727607101,False
283,resnet50,LRP,0.10024806940964483,0.39386113844811915,0.29361306903847434,False
283,resnet50,Random,0.04029606158001117,0.0291075896609982,-0.011188471919012972,True
283,vit_base,Chefer-LRP,0.03690229847561567,0.2101973682641983,0.1732950697885826,False
283,vit_base,GradCAM,0.06075066040502862,0.20162136033177375,0.1408706999267451,False
283,vit_base,IntegratedGradients,0.04598922282457352,0.12146529313176868,0.07547607030719516,False
283,vit_base,Random,0.06838298933580517,0.06415028646588326,-0.004232702869921903,True
284,mobilevit_s,GradCAM,0.20769544607028367,0.35246353000402453,0.14476808393374085,False
284,mobilevit_s,IntegratedGradients,0.2514082537672039,0.24414108097553253,-0.007267172791671356,True
284,mobilevit_s,Random,0.2012216866016388,0.1981196547392756,-0.0031020318623632137,True
284,resnet50,GradCAM,0.4605887427926064,0.4810183435678482,0.020429600775241752,False
284,resnet50,IntegratedGradients,0.24267831408651547,0.4849251762032509,0.2422468621167354,False
284,resnet50,LRP,0.1704643307486549,0.4803772002458572,0.3099128694972023,False
284,resnet50,Random,0.2226912316182279,0.18872816965449601,-0.03396306196373189,True
284,vit_base,Chefer-LRP,0.13121858942322437,0.28966028094291685,0.15844169151969248,False
284,vit_base,GradCAM,0.23754300111904741,0.25129917412996294,0.013756173010915529,False
284,vit_base,IntegratedGradients,0.2892498679459095,0.251184868812561,-0.03806499913334849,True
284,vit_base,Random,0.26757396683096885,0.2760381422936916,0.008464175462722767,False
285,mobilevit_s,GradCAM,0.2247293807566166,0.1583676712587476,-0.06636170949786901,True
285,mobilevit_s,IntegratedGradients,0.15914664315059784,0.20487874746322635,0.0457321043126285,False
285,mobilevit_s,Random,0.26336700163083154,0.2222679675614927,-0.04109903406933885,True
285,resnet50,GradCAM,0.35346342995762825,0.34925681054592134,-0.004206619411706913,True
285,resnet50,IntegratedGradients,0.29752351343631744,0.3758311942219734,0.07830768078565598,False
285,resnet50,LRP,0.29805940985679624,0.3428271323442459,0.044767722487449646,False
285,resnet50,Random,0.2790269192308188,0.24755107453092937,-0.03147584469988943,True
285,vit_base,Chefer-LRP,0.29739105999469756,0.28147526234388354,-0.015915797650814023,True
285,vit_base,GradCAM,0.3015816926956177,0.28004125952720643,-0.021540433168411255,True
285,vit_base,IntegratedGradients,0.31108946204185484,0.30657279044389724,-0.0045166715979576,True
285,vit_base,Random,0.2955747738480568,0.29895029962062836,0.0033755257725715526,False
286,mobilevit_s,GradCAM,0.14291075021028518,0.41846898943185806,0.27555823922157285,False
286,mobilevit_s,IntegratedGradients,0.1441141993796919,0.39084992781281475,0.24673572843312286,False
286,mobilevit_s,Random,0.23271146097686146,0.31329043917357924,0.08057897819671778,False
286,resnet50,GradCAM,0.32952474113553765,0.33652818500995635,0.007003443874418702,False
286,resnet50,IntegratedGradients,0.2893655054271221,0.3714754700660705,0.08210996463894843,False
286,resnet50,LRP,0.28195700608193874,0.38584945499897,0.10389244891703125,False
286,resnet50,Random,0.3322539763525129,0.32900114702060823,-0.003252829331904683,True
286,vit_base,Chefer-LRP,0.28357074558734896,0.34773525446653364,0.06416450887918468,False
286,vit_base,GradCAM,0.30295542180538176,0.3387316524982452,0.03577623069286345,False
286,vit_base,IntegratedGradients,0.34973034709691997,0.31232313662767414,-0.03740721046924583,True
286,vit_base,Random,0.3438187256455421,0.34554342031478885,0.0017246946692467402,False
287,mobilevit_s,GradCAM,0.20905219429987482,0.44057263880968095,0.23152044450980613,False
287,mobilevit_s,IntegratedGradients,0.24670902663128802,0.4320841908454895,0.18537516421420147,False
287,mobilevit_s,Random,0.31354049346409735,0.3425661891698838,0.029025695705786447,False
287,resnet50,GradCAM,0.28385533043183386,0.4982117146253586,0.21435638419352476,False
287,resnet50,IntegratedGradients,0.3365662535652518,0.4989125609397888,0.16234630737453698,False
287,resnet50,LRP,0.2667473176494241,0.4986033469438553,0.23185602929443117,False
287,resnet50,Random,0.37774624483427033,0.44218047335743915,0.06443422852316882,False
287,vit_base,Chefer-LRP,0.27317041140049697,0.32012135833501815,0.046950946934521176,False
287,vit_base,GradCAM,0.26915813526138666,0.3364229142665863,0.06726477900519967,False
287,vit_base,IntegratedGradients,0.35603541582822806,0.390264381468296,0.03422896564006794,False
287,vit_base,Random,0.34107891097664833,0.3237875452265144,-0.017291365750133958,True
288,mobilevit_s,GradCAM,0.45706962049007416,0.46396872848272325,0.0068991079926490895,False
288,mobilevit_s,IntegratedGradients,0.3505332542117685,0.4664577752351761,0.11592452102340761,False
288,mobilevit_s,Random,0.24120882998686285,0.2472305695897376,0.006021739602874748,False
288,resnet50,GradCAM,0.4972781881690025,0.4962705731391907,-0.0010076150298117814,True
288,resnet50,IntegratedGradients,0.4973731204867363,0.49788126349449163,0.0005081430077553128,False
288,resnet50,LRP,0.4525603480637074,0.4947619944810867,0.042201646417379335,False
288,resnet50,Random,0.4361871398985386,0.485253632068634,0.0490664921700954,False
288,vit_base,Chefer-LRP,0.3925485268235206,0.4200855985283852,0.02753707170486458,False
288,vit_base,GradCAM,0.38933380097150805,0.41137212514877314,0.02203832417726509,False
288,vit_base,IntegratedGradients,0.40031495690345764,0.43569036722183224,0.0353754103183746,False
288,vit_base,Random,0.4342113554477692,0.4249094262719154,-0.009301929175853763,True
289,mobilevit_s,GradCAM,0.46218495815992355,0.31716086911037566,-0.1450240890495479,True
289,mobilevit_s,IntegratedGradients,0.22091105141953452,0.34265769869089124,0.12174664727135673,False
289,mobilevit_s,Random,0.4340862467885018,0.09899149667471649,-0.3350947501137853,True
289,resnet50,GradCAM,0.3160912724677474,0.49872701019048693,0.18263573772273956,False
289,resnet50,IntegratedGradients,0.3171213733032346,0.499479216337204,0.1823578430339694,False
289,resnet50,LRP,0.12518054079264404,0.499552845954895,0.37437230516225095,False
289,resnet50,Random,0.2808287237072364,0.290350259130355,0.009521535423118621,False
289,vit_base,Chefer-LRP,0.4011521980166436,0.3985665291547776,-0.0025856688618660084,True
289,vit_base,GradCAM,0.40187753140926363,0.37269768416881566,-0.029179847240447976,True
289,vit_base,IntegratedGradients,0.40017571598291396,0.4106403544545174,0.010464638471603449,False
289,vit_base,Random,0.39706541672348983,0.40630216151475906,0.009236744791269236,False
290,mobilevit_s,GradCAM,0.27705886409094094,0.4375891461968422,0.16053028210590126,False
290,mobilevit_s,IntegratedGradients,0.24951654076444357,0.43479171842336656,0.18527517765892298,False
290,mobilevit_s,Random,0.14028341019366053,0.2067836267164239,0.06650021652276336,False
290,resnet50,GradCAM,0.44511430468410257,0.49999550282955174,0.05488119814544917,False
290,resnet50,IntegratedGradients,0.4719168563839048,0.49961792230606084,0.027701065922156043,False
290,resnet50,LRP,0.27109238945413383,0.49999388754367824,0.2289014980895444,False
290,resnet50,Random,0.4076042918022722,0.4793063089251519,0.07170201712287971,False
290,vit_base,Chefer-LRP,0.2841019256215077,0.3763581037521362,0.09225617813062847,False
290,vit_base,GradCAM,0.32827145867049695,0.36628699302673345,0.0380155343562365,False
290,vit_base,IntegratedGradients,0.3889157116413117,0.36308861821889876,-0.02582709342241296,True
290,vit_base,Random,0.31655695885419843,0.34937186986207963,0.0328149110078812,False
291,mobilevit_s,GradCAM,0.029370252061926297,0.47573378682136536,0.4463635347594391,False
291,mobilevit_s,IntegratedGradients,0.02526362313064965,0.4578452706336975,0.43258164750304784,False
291,mobilevit_s,Random,0.16285488954745236,0.14590367041528227,-0.016951219132170098,True
291,resnet50,GradCAM,0.0507787622831529,0.43903124779462815,0.38825248551147523,False
291,resnet50,IntegratedGradients,0.030099678460101132,0.4426241904497146,0.4125245119896135,False
291,resnet50,LRP,0.050258146694977766,0.38192854076623917,0.3316703940712614,False
291,resnet50,Random,0.056525083893211564,0.09629051950760184,0.039765435614390277,False
291,vit_base,Chefer-LRP,0.034971209068316966,0.4159271225333214,0.38095591346500446,False
291,vit_base,GradCAM,0.034357172157615426,0.44795847386121757,0.41360130170360215,False
291,vit_base,IntegratedGradients,0.03485037118662149,0.43401389867067336,0.39916352748405187,False
291,vit_base,Random,0.15574539365479725,0.24706209260039036,0.0913166989455931,False
292,mobilevit_s,GradCAM,0.21062229543458671,0.4685472071170807,0.257924911682494,False
292,mobilevit_s,IntegratedGradients,0.22306647305376834,0.47222747206687926,0.24916099901311092,False
292,mobilevit_s,Random,0.4338954173610546,0.2925311093073106,-0.141364308053744,True
292,resnet50,GradCAM,0.4657805187627673,0.49985367357730864,0.03407315481454132,False
292,resnet50,IntegratedGradients,0.4950765877962112,0.4997392356395721,0.004662647843360901,False
292,resnet50,LRP,0.4294669863767922,0.49985069781541824,0.07038371143862604,False
292,resnet50,Random,0.4657018780708313,0.49924640208482746,0.03354452401399616,False
292,vit_base,Chefer-LRP,0.2990128400822869,0.43857157677412034,0.13955873669183344,False
292,vit_base,GradCAM,0.3573186059249565,0.4374032840132714,0.08008467808831488,False
292,vit_base,IntegratedGradients,0.4221001148223877,0.4272994264960289,0.005199311673641238,False
